index,Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier,github_url,github_code
39,iCurb: Imitation Learning-Based Detection of Road Curbs Using Aerial Images for Autonomous Driving,Z. Xu; Y. Sun; M. Liu,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong; Department of Mechanical Engineering, The Hong Kong Polytechnic University, Kowloon, Hung Hom, Hong Kong; Department of Electronic and Computer Engineering, The Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong",IEEE Robotics and Automation Letters,15 Feb 2021,2021,6,2,1097,1104,"Detection of road curbs is an essential capability for autonomous driving. It can be used for autonomous vehicles to determine drivable areas on roads. Usually, road curbs are detected on-line using vehicle-mounted sensors, such as video cameras and 3-D Lidars. However, on-line detection using video cameras may suffer from challenging illumination conditions, and Lidar-based approaches may be difficult to detect far-away road curbs due to the sparsity issue of point clouds. In recent years, aerial images are becoming more and more worldwide available. We find that the visual appearances between road areas and off-road areas are usually different in aerial images, so we propose a novel solution to detect road curbs off-line using aerial images. The input to our method is an aerial image, and the output is directly a graph (i.e., vertices and edges) representing road curbs. To this end, we formulate the problem as an imitation learning problem, and design a novel network and an innovative training strategy to train an agent to iteratively find the road-curb graph. The experimental results on a public dataset confirm the effectiveness and superiority of our method. This work is accompanied with a demonstration video and a supplementary document at https://tonyxuqaq.github.io/iCurb/.",2377-3766,,10.1109/LRA.2021.3056344,National Natural Science Foundation of China(grant numbers:U1713211); Collaborative Research Fund by Research Grants Council Hong Kong(grant numbers:C4063-18G); HKUST-SJTU Joint Research Collaboration Fund(grant numbers:SJTU20EG03); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345473,Road-curb Detection;Graph Representation;Imitation Learning;Autonomous Driving,Roads;Training;Head;Visualization;Image segmentation;Feature extraction;Autonomous vehicles,,29.0,,26,IEEE,2 Feb 2021,,,IEEE,IEEE Journals,https://tonyxuqaq.github.io/iCurb,https://github.com/TonyXuQAQ/iCurb
40,BiTraP: Bi-Directional Pedestrian Trajectory Prediction With Multi-Modal Goal Estimation,Y. Yao; E. Atkins; M. Johnson-Roberson; R. Vasudevan; X. Du,"Robotics Institute, University of Michigan, Ann Arbor, MI, USA; Aerospace Engineering Department, University of Michigan, Ann Arbor, MI, USA; Department of Naval Architecture and Marine Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Mechanical Engineering, University of Michigan, Ann Arbor, MI, USA; Department of Naval Architecture and Marine Engineering, University of Michigan, Ann Arbor, MI, USA",IEEE Robotics and Automation Letters,25 Feb 2021,2021,6,2,1463,1470,"Pedestrian trajectory prediction is an essential task in robotic applications such as autonomous driving and robot navigation. State-of-the-art trajectory predictors use a conditional variational autoencoder (CVAE) with recurrent neural networks (RNNs) to encode observed trajectories and decode multi-modal future trajectories. This process can suffer from accumulated errors over long prediction horizons (≥2 seconds). This letter presents BiTraP, a goal-conditioned bi-directional multi-modal trajectory prediction method based on the CVAE. BiTraP estimates the goal (end-point) of trajectories and introduces a novel bidirectional decoder to improve longer-term trajectory prediction accuracy. Extensive experiments show that BiTraP generalizes to both first-person view (FPV) and bird's-eye view (BEV) scenarios and outperforms state-of-the-art results by ~10-50%. We also show that different choices of non-parametric versus parametric target models in the CVAE directly influence the predicted multimodal trajectory distributions. These results provide guidance on trajectory predictor design for robotic applications such as collision avoidance and navigation systems. Our code is available at: https://github.com/umautobots/bidireaction-trajectory-prediction.",2377-3766,,10.1109/LRA.2021.3056339,Ford Motor Company; Ford-UM Alliance(grant numbers:N028603); Federal Highway Administration(grant numbers:693JJ319000009); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9345445,Computer vision for automation;human and humanoid motion analysis and synthesis;deep learning methods;multi-modal trajectory prediction;goal-conditioned prediction,Trajectory;Bidirectional control;Predictive models;Decoding;Estimation;Robots;Collision avoidance,,106.0,,45,IEEE,2 Feb 2021,,,IEEE,IEEE Journals,https://github.com/umautobots/bidireaction-trajectory-prediction,https://github.com/umautobots/bidireaction-trajectory-prediction
41,Do We Need to Compensate for Motion Distortion and Doppler Effects in Spinning Radar Navigation?,K. Burnett; A. P. Schoellig; T. D. Barfoot,"University of Toronto Institute for Aerospace Studies (UTIAS), Toronto, Ontario, Canada; University of Toronto Institute for Aerospace Studies (UTIAS), Toronto, Ontario, Canada; University of Toronto Institute for Aerospace Studies (UTIAS), Toronto, Ontario, Canada",IEEE Robotics and Automation Letters,1 Feb 2021,2021,6,2,771,778,"In order to tackle the challenge of unfavorable weather conditions such as rain and snow, radar is being revisited as a parallel sensing modality to vision and lidar. Recent works have made tremendous progress in applying spinning radar to odometry and place recognition. However, these works have so far ignored the impact of motion distortion and Doppler effects on spinning-radar-based navigation, which may be significant in the self-driving car domain where speeds can be high. In this work, we demonstrate the effect of these distortions on radar odometry using the Oxford Radar RobotCar Dataset and metric localization using our own data-taking platform. We revisit a lightweight estimator that can recover the motion between a pair of radar scans while accounting for both effects. Our conclusion is that both motion distortion and the Doppler effect are significant in different aspects of spinning radar navigation, with the former more prominent than the latter. Code for this project can be found at: https://github.com/keenan-burnett/yeti_radar_odometry.",2377-3766,,10.1109/LRA.2021.3052439,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9327473,Localization;range sensing;intelligent transportation systems,Radar;Doppler radar;Distortion;Spaceborne radar;Robot sensing systems;Laser radar;Navigation,,54.0,,40,IEEE,18 Jan 2021,,,IEEE,IEEE Journals,https://github.com/keenan-burnett/yeti_radar_odometry,https://github.com/keenan-burnett/yeti_radar_odometry
42,Reinforcement Learning-Based Visual Navigation With Information-Theoretic Regularization,Q. Wu; K. Xu; J. Wang; M. Xu; X. Gong; D. Manocha,"College of Mechanical and Electrical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; School of Computer Science, National University of Defense Technology, Changsha, China; College of Mechanical and Electrical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Zhengzhou University, China; College of Mechanical and Electrical Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Department of Computer Science, the University of Maryland, College Park, MD, USA",IEEE Robotics and Automation Letters,25 Jan 2021,2021,6,2,731,738,"To enhance the cross-target and cross-scene generalization of target-driven visual navigation based on deep reinforcement learning (RL), we introduce an information-theoretic regularization term into the RL objective. The regularization maximizes the mutual information between navigation actions and visual observation transforms of an agent, thus promoting more informed navigation decisions. This way, the agent models the action-observation dynamics by learning a variational generative model. Based on the model, the agent generates (imagines) the next observation from its current observation and navigation target. This way, the agent learns to understand the causality between navigation actions and the changes in its observations, which allows the agent to predict the next action for navigation by comparing the current and the imagined next observations. Cross-target and cross-scene evaluations on the AI2-THOR framework show that our method attains at least 10% improvement of average success rate over some state-of-the-art models. We further evaluate our model in two real-world settings: navigation in unseen indoor scenes from a discrete Active Vision Dataset (AVD) and continuous real-world environments with a TurtleBot. We demonstrate that our navigation model is able to successfully achieve navigation tasks in these scenarios.11[Online]. Available: https://github.com/wqynew/RL-based-navigation.",2377-3766,,10.1109/LRA.2020.3048668,"National Key Research and Development Program of China Stem Cell and Translational Research(grant numbers:2020YFB2010702,2019YFB1707504,2018AAA0102200); National Natural Science Foundation of China(grant numbers:61902419,61772267,61622212,61532003); Aeronautical Science Foundation of China(grant numbers:2019ZE052008); National Science Foundation of Jiangsu Province(grant numbers:BK20190016); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9312496,Model learning for robot control;reinforcement learning;visual-based navigation,Navigation;Visualization;Task analysis;Training;Robots;Robot sensing systems;Robot kinematics,,20.0,,34,IEEE,1 Jan 2021,,,IEEE,IEEE Journals,https://github.com/wqynew/RL-based-navigation,https://github.com/wqynew/RL-based-navigation
43,MoGaze: A Dataset of Full-Body Motions that Includes Workspace Geometry and Eye-Gaze,P. Kratzer; S. Bihlmaier; N. B. Midlagajni; R. Prakash; M. Toussaint; J. Mainprice,"Machine Learning and Robotics Lab, University of Stuttgart, Germany; Humans to Robots Motions Research Group, University of Stuttgart, Stuttgart, Germany; Humans to Robots Motions Research Group, University of Stuttgart, Stuttgart, Germany; Humans to Robots Motions Research Group, University of Stuttgart, Stuttgart, Germany; Learning and Intelligent Systems lab, Berlin, TU, Germany; Machine Learning and Robotics Lab, University of Stuttgart, Germany",IEEE Robotics and Automation Letters,22 Dec 2020,2021,6,2,367,373,"As robots become more present in open human environments, it will become crucial for robotic systems to understand and predict human motion. Such capabilities depend heavily on the quality and availability of motion capture data. However, existing datasets of full-body motion rarely include 1) long sequences of manipulation tasks, 2) the 3D model of the workspace geometry, and 3) eye-gaze, which are all important when a robot needs to predict the movements of humans in close proximity. Hence, in this letter, we present a novel dataset of full-body motion for everyday manipulation tasks, which includes the above. The motion data was captured using a traditional motion capture system based on reflective markers. We additionally captured eye-gaze using a wearable pupil-tracking device. As we show in experiments, the dataset can be used for the design and evaluation of full-body motion prediction algorithms. Furthermore, our experiments show eye-gaze as a powerful predictor of human intent. The dataset includes 180 min of motion capture data with 1627 pick and place actions being performed. It is available at https://humans-to-robots-motion.github.io/mogaze/MoGaze, Dataset and is planned to be extended to collaborative tasks with two humans in the near future.",2377-3766,,10.1109/LRA.2020.3043167,"German Federal Ministry for Science, Research and Arts; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9286421,Datasets for human motion;human-centered robotics;modeling and simulating humans,Robots;Cameras;Task analysis;Tracking;Three-dimensional displays;Pupils;Linux,,21.0,,26,IEEE,8 Dec 2020,,,IEEE,IEEE Journals,https://humans-to-robots-motion.github.io/mogaze/MoGaze,
44,LiPMatch: LiDAR Point Cloud Plane Based Loop-Closure,J. Jiang; J. Wang; P. Wang; P. Bao; Z. Chen,"Department of Automation, University of Science and Technology of China, Hefei, China; Department of Automation, University of Science and Technology of China, Hefei, China; Department of Automatic Control and Systems Engineering, The University of Sheffield, Sheffield, U.K.; Department of Automation, University of Science and Technology of China, Hefei, China; Department of Automation, University of Science and Technology of China, Hefei, China",IEEE Robotics and Automation Letters,15 Sep 2020,2020,5,4,6861,6868,"This letter presents a point cloud based loop-closure method to correct long-term drifts in Light Detection and Ranging based Simultaneous Localization and Mapping systems. In the method, we formulate each keyframe as a fully-connected graph with nodes representing planes. To detect loop-closures, the proposed method employs geometric restrictions to define a similarity metric to match current keyframe and those in the map. After similarity assessment, the candidate keyframes which comply with the geometric restrictions are further checked out successively by normal constraints of planes, and validated by an improved Iterative Closest Point method. The latter also provides relative pose transformation estimation between the current keyframe and the matched keyframe in the global reference frame. Experimental results demonstrate that the proposed method is able to fulfill fast and reliable loop-closure. To benefit the community by serving a benchmark for loop-closure, the entire system is made open source on GitHub3.",2377-3766,,10.1109/LRA.2020.3021374,National Natural Science Foundation of China(grant numbers:91848111); National Natural Science Foundation of China(grant numbers:61703387); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185044,Localization;mapping;range sensing;slam,Three-dimensional displays;Laser radar;Simultaneous localization and mapping;Iterative closest point algorithm;Reliability;Feature extraction,,20.0,,28,IEEE,2 Sep 2020,,,IEEE,IEEE Journals,,
45,IDDA: A Large-Scale Multi-Domain Dataset for Autonomous Driving,E. Alberti; A. Tavera; C. Masone; B. Caputo,"Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Italdesign Giugiaro S.p.A., Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy",IEEE Robotics and Automation Letters,20 Jul 2020,2020,5,4,5526,5533,"Semantic segmentation is key in autonomous driving. Using deep visual learning architectures is not trivial in this context, because of the challenges in creating suitable large scale annotated datasets. This issue has been traditionally circumvented through the use of synthetic datasets, that have become a popular resource in this field. They have been released with the need to develop semantic segmentation algorithms able to close the visual domain shift between the training and test data. Although exacerbated by the use of artificial data, the problem is extremely relevant in this field even when training on real data. Indeed, weather conditions, viewpoint changes and variations in the city appearances can vary considerably from car to car, and even at test time for a single, specific vehicle. How to deal with domain adaptation in semantic segmentation, and how to leverage effectively several different data distributions (source domains) are important research questions in this field. To support work in this direction, this letter contributes a new large scale, synthetic dataset for semantic segmentation with more than 100 different source visual domains. The dataset has been created to explicitly address the challenges of domain shift between training and test data in various weather and view point conditions, in seven different city types. Extensive benchmark experiments assess the dataset, showcasing open challenges for the current state of the art. The dataset will be available at: https://idda-dataset.github.io/home/.",2377-3766,,10.1109/LRA.2020.3009075,Italdesign Giugiaro S.p.A; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140347,Semantic scene understanding;deep learning for visual perception;computer vision for transportation,Semantics;Meteorology;Autonomous vehicles;Sensors;Engines;Benchmark testing;Training,,34.0,,26,IEEE,14 Jul 2020,,,IEEE,IEEE Journals,https://idda-dataset.github.io/home,
46,Unsupervised Domain Adaptation Through Inter-Modal Rotation for RGB-D Object Recognition,M. R. Loghmani; L. Robbiano; M. Planamente; K. Park; B. Caputo; M. Vincze,"ACIN, Vision4Robotics Group, Vienna, Austria; VANDAL Laboratory, Politecnico di Torino and Italian Institute of Technology, Torino, Italy; VANDAL Laboratory, Politecnico di Torino and Italian Institute of Technology, Torino, Italy; ACIN, Vision4Robotics Group, Vienna, Austria; VANDAL Laboratory, Politecnico di Torino and Italian Institute of Technology, Torino, Italy; ACIN, Vision4Robotics Group, Vienna, Austria",IEEE Robotics and Automation Letters,24 Aug 2020,2020,5,4,6631,6638,"Unsupervised Domain Adaptation (DA) exploits the supervision of a label-rich source dataset to make predictions on an unlabeled target dataset by aligning the two data distributions. In robotics, DA is used to take advantage of automatically generated synthetic data, that come with “free” annotation, to make effective predictions on real data. However, existing DA methods are not designed to cope with the multi-modal nature of RGB-D data, which are widely used in robotic vision. We propose a novel RGB-D DA method that reduces the synthetic-to-real domain shift by exploiting the inter-modal relation between the RGB and depth image. Our method consists of training a convolutional neural network to solve, in addition to the main recognition task, the pretext task of predicting the relative rotation between the RGB and depth image. To evaluate our method and encourage further research in this area, we define two benchmark datasets for object categorization and instance recognition. With extensive experiments, we show the benefits of leveraging the inter-modal relations for RGB-D DA. The code is available at: “https://github.com/MRLoghmani/relative-rotation”.",2377-3766,,10.1109/LRA.2020.3007092,EU H2020 research and innovation program; Marie Skłodowska-Curie Grant(grant numbers:676157); ERC(grant numbers:637076); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9133308,RGB-D perception;recognition;visual learning,Task analysis;Solid modeling;Three-dimensional displays;Object recognition;Robots;Training;Annotations,,20.0,,38,IEEE,3 Jul 2020,,,IEEE,IEEE Journals,https://github.com/MRLoghmani/relative-rotation,https://github.com/MRLoghmani/relative-rotation
47,Delta Descriptors: Change-Based Place Representation for Robust Visual Localization,S. Garg; B. Harwood; G. Anand; M. Milford,"School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, Australia; Department of Electrical and Computer Systems Engineering, Monash University, Clayton, Australia; School of Computer Science, Queensland University of Technology, Brisbane, Australia; School of Electrical Engineering and Robotics, Queensland University of Technology, Brisbane, Australia",IEEE Robotics and Automation Letters,13 Jul 2020,2020,5,4,5120,5127,"Visual place recognition is challenging because there are so many factors that can cause the appearance of a place to change, from day-night cycles to seasonal change to atmospheric conditions. In recent years a large range of approaches have been developed to address this challenge including deep-learnt image descriptors, domain translation, and sequential filtering, all with shortcomings including generality and velocity-sensitivity. In this letter we propose a novel descriptor derived from tracking changes in any learned global descriptor over time, dubbed Delta Descriptors. Delta Descriptors mitigate the offsets induced in the original descriptor matching space in an unsupervised manner by considering temporal differences across places observed along a route. Like all other approaches, Delta Descriptors have a shortcoming - volatility on a frame to frame basis - which can be overcome by combining them with sequential filtering methods. Using two benchmark datasets, we first demonstrate the high performance of Delta Descriptors in isolation, before showing new state-of-the-art performance when combined with sequence-based matching. We also present results demonstrating the approach working with four different underlying descriptor types, and two other beneficial properties of Delta Descriptors in comparison to existing techniques: their increased inherent robustness to variations in camera motion and a reduced rate of performance degradation as dimensional reduction is applied. Source code is made available at https://github.com/oravus/DeltaDescriptors.",2377-3766,,10.1109/LRA.2020.3005627,AOARD(grant numbers:FA2386-19-1-4079); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9128035,Localization;deep learning for visual perception;recognition;computer vision for automation;autonomous vehicle navigation,Visualization;Robots;Cameras;Deep learning;Australia;Face recognition;Pattern matching,,28.0,,55,IEEE,29 Jun 2020,,,IEEE,IEEE Journals,https://github.com/oravus/DeltaDescriptors,https://github.com/oravus/DeltaDescriptors
48,Denoising IMU Gyroscopes With Deep Learning for Open-Loop Attitude Estimation,M. Brossard; S. Bonnabel; A. Barrau,"MINES ParisTech, Centre for Robotics, PSL Research University, Paris, France; MINES ParisTech, Centre for Robotics, PSL Research University, Paris, France; MINES ParisTech, Centre for Robotics, PSL Research University, Paris, France",IEEE Robotics and Automation Letters,1 Jul 2020,2020,5,3,4796,4803,"This article proposes a learning method for denoising gyroscopes of Inertial Measurement Units (IMUs) using ground truth data, and estimating in real time the orientation (attitude) of a robot in dead reckoning. The obtained algorithm outperforms the state-of-the-art on the (unseen) test sequences. The obtained performances are achieved, thanks to a well-chosen model, a proper loss function for orientation increments, and through the identification of key points when training with high-frequency inertial data. Our approach builds upon a neural network based on dilated convolutions, without requiring any recurrent neural network. We demonstrate how efficient our strategy is for 3D attitude estimation on the EuRoC and TUM-VI datasets. Interestingly, we observe our dead reckoning algorithm manages to beat top-ranked visual-inertial odometry systems in terms of attitude estimation although it does not use vision sensors. We believe this article offers new perspectives for visual-inertial localization and constitutes a step toward more efficient learning methods involving IMUs. Our open-source implementation is available at https://github.com/mbrossar/denoise-imu-gyro.",2377-3766,,10.1109/LRA.2020.3003256,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9119813,Localization;deep learning in robotics and automation;autonomous systems navigation,Accelerometers;Training;Learning systems;Noise measurement;Convolutional neural networks;Deep learning,,71.0,,34,IEEE,17 Jun 2020,,,IEEE,IEEE Journals,https://github.com/mbrossar/denoise-imu-gyro,https://github.com/mbrossar/denoise-imu-gyro
49,Next-Best-Sense: A Multi-Criteria Robotic Exploration Strategy for RFID Tags Discovery,R. Polvara; M. Fernandez-Carmona; G. Neumann; M. Hanheide,"School of Computer Science, Lincoln Center for Autonomous Systems (L-CAS), University of Lincoln, Lincoln, U.K.; School of Computer Science, Lincoln Center for Autonomous Systems (L-CAS), University of Lincoln, Lincoln, U.K.; School of Computer Science, Lincoln Center for Autonomous Systems (L-CAS), University of Lincoln, Lincoln, U.K.; School of Computer Science, Lincoln Center for Autonomous Systems (L-CAS), University of Lincoln, Lincoln, U.K.",IEEE Robotics and Automation Letters,19 Jun 2020,2020,5,3,4477,4484,"Automated exploration is one of the most relevant applications for autonomous robots. In this letter, we propose a novel online coverage algorithm called Next-Best-Sense (NBS), an extension of the Next-Best-View class of exploration algorithms which optimizes the exploration task balancing multiple criteria. NBS is applied to the problem of localizing all Radio Frequency Identification (RFID) tags with a mobile robot. We cast this problem as a coverage planning problem by defining a basic sensing operation - a scan with the RFID reader - as the field of “view” of the sensor. NBS evaluates candidate locations with a global utility function which combines utility values for travel distance, information gain, sensing time, battery status and RFID information gain, generalizing the use of Multi-Criteria Decision Making. We developed an RFID reader and tag model in the Gazebo simulator for validation. Experiments performed both in simulation and with a robot suggest that our NBS approach can successfully localize all the RFID tags while minimizing navigation metrics, such sensing operations, total traveling distance and battery consumption. The code developed is publicly available on the authors' repository.11https://github.com/LCAS/nbs.",2377-3766,,10.1109/LRA.2020.3001539,EPSRC(grant numbers:EP/R02572X/1); National Center for Nuclear Robotics; EU's H2020 research and innovation program(grant numbers:732737); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9113679,Reactive and sensor-based planning;surveillance systems;service robots;RFID;next-best-view,Robot sensing systems;NIST;RFID tags;Planning,,7.0,,27,IEEE,10 Jun 2020,,,IEEE,IEEE Journals,https://github.com/LCAS/nbs,https://github.com/LCAS/nbs
50,EGAD! An Evolved Grasping Analysis Dataset for Diversity and Reproducibility in Robotic Manipulation,D. Morrison; P. Corke; J. Leitner,"Australian Centre for Robotic Vision (ACRV), Queensland University of Technology (QUT), Brisbane, Australia; Australian Centre for Robotic Vision (ACRV), Queensland University of Technology (QUT), Brisbane, Australia; Australian Centre for Robotic Vision (ACRV), Queensland University of Technology (QUT), Brisbane, Australia",IEEE Robotics and Automation Letters,5 Jun 2020,2020,5,3,4368,4375,"We present the Evolved Grasping Analysis Dataset (EGAD), comprising over 2000 generated objects aimed at training and evaluating robotic visual grasp detection algorithms. The objects in EGAD are geometrically diverse, filling a space ranging from simple to complex shapes and from easy to difficult to grasp, compared to other datasets for robotic grasping, which may be limited in size or contain only a small number of object classes. Additionally, we specify a set of 49 diverse 3D-printable evaluation objects to encourage reproducible testing of robotic grasping systems across a range of complexity and difficulty. The dataset, code and videos can be found at https://dougsm.github.io/egad/.",2377-3766,,10.1109/LRA.2020.2992195,Australian Research Council(grant numbers:CE140100016); QUT Centre for Robotics; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9085936,Grasping;performance evaluation and benchmarking;deep learning in grasping and manipulation,Robots;Grasping;Shape;Complexity theory;Three-dimensional displays;Visualization;Search problems,,73.0,,51,IEEE,4 May 2020,,,IEEE,IEEE Journals,https://dougsm.github.io/egad,https://github.com/dougsm/egad
51,Real-Time Soft Body 3D Proprioception via Deep Vision-Based Sensing,R. Wang; S. Wang; S. Du; E. Xiao; W. Yuan; C. Feng,"Tandon School of Engineering, New York University, Brooklyn, USA; Tandon School of Engineering, New York University, Brooklyn, USA; Tandon School of Engineering, New York University, Brooklyn, USA; Tandon School of Engineering, New York University, Brooklyn, USA; Robotics Institute, Carnegie Mellon University, Pittsburgh, USA; Tandon School of Engineering, New York University, Brooklyn, USA",IEEE Robotics and Automation Letters,9 Mar 2020,2020,5,2,3382,3389,"Soft bodies made from flexible and deformable materials are popular in many robotics applications, but their proprioceptive sensing has been a long-standing challenge. In other words, there has hardly been a method to measure and model the high-dimensional 3D shapes of soft bodies with internal sensors. We propose a framework to measure the high-resolution 3D shapes of soft bodies in real-time with embedded cameras. The cameras capture visual patterns inside a soft body, and a convolutional neural network (CNN) produces a latent code representing the deformation state, which can then be used to reconstruct the body's 3D shape using another neural network. We test the framework on various soft bodies, such as a Baymax-shaped toy, a latex balloon, and some soft robot fingers, and achieve real-time computation (≤2.5 ms/frame) for robust shape estimation with high precision (≤1% relative error) and high resolution. We believe the method could be applied to soft robotics and human-robot interaction for proprioceptive shape sensing. Our code is available at: https: //ai4ce.github.io/DeepSoRo/.",2377-3766,,10.1109/LRA.2020.2975709,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9006921,"Modeling, control, and learning for soft robots;deep learning in robotics and automation;3D deep learning",Three-dimensional displays;Shape;Robot sensing systems;Soft robotics;Strain,,30.0,,33,IEEE,21 Feb 2020,,,IEEE,IEEE Journals,https://ai4ce.github.io/DeepSoRo,https://github.com/ai4ce/DeepSoRo
52,Fast Underwater Image Enhancement for Improved Visual Perception,M. J. Islam; Y. Xia; J. Sattar,"Interactive Robotics and Vision Laboratory, Department of Computer Science and Engineering, University of Minnesota, Twin Cities, USA; Interactive Robotics and Vision Laboratory, Department of Computer Science and Engineering, University of Minnesota, Twin Cities, USA; Interactive Robotics and Vision Laboratory, Department of Computer Science and Engineering, University of Minnesota, Twin Cities, USA",IEEE Robotics and Automation Letters,6 Mar 2020,2020,5,2,3227,3234,"In this letter, we present a conditional generative adversarial network-based model for real-time underwater image enhancement. To supervise the adversarial training, we formulate an objective function that evaluates the perceptual image quality based on its global content, color, local texture, and style information. We also present EUVP,a large-scale dataset of a paired and an unpaired collection of underwater images (of `poor' and `good' quality) that are captured using seven different cameras over various visibility conditions during oceanic explorations and human-robot collaborative experiments. In addition, we perform several qualitative and quantitative evaluations which suggest that the proposed model can learn to enhance underwater image quality from both paired and unpaired training. More importantly, the enhanced images provide improved performances of standard models for underwater object detection, human pose estimation, and saliency prediction. These results validate that it is suitable for real-time preprocessing in the autonomy pipeline by visually-guided underwater robots. The model and associated training pipelines are available athttps://github.com/xahidbuffon/funie-gan.",2377-3766,,10.1109/LRA.2020.2974710,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9001231,Marine robotics;deep learning in robotics and automation;computer vision for automation,Image enhancement;Training;Gallium nitride;Real-time systems;Generators;Optical distortion;Visual perception,,721.0,,47,IEEE,18 Feb 2020,,,IEEE,IEEE Journals,https://github.com/xahidbuffon/funie-gan,https://github.com/xahidbuffon/funie-gan
53,Low to High Dimensional Modality Hallucination Using Aggregated Fields of View,K. Gunasekar; Q. Qiu; Y. Yang,"Arizona State University, Tempe, USA; Duke University, Durham, USA; Arizona State University, Tempe, USA",IEEE Robotics and Automation Letters,13 Feb 2020,2020,5,2,1983,1990,"Real-world robotics systems deal with data from a multitude of modalities, especially for tasks such as navigation and recognition. The performance of those systems can drastically degrade when one or more modalities become inaccessible, due to factors such as sensors' malfunctions or adverse environments. Here, we argue modality hallucination as one effective way to ensure consistent modality availability and thereby reduce unfavorable consequences. While hallucinating data from a modality with richer information, e.g., RGB to depth, has been researched extensively, we investigate the more challenging low-to-high modality hallucination with interesting use cases in robotics and autonomous systems. We present a novel hallucination architecture that aggregates information from multiple fields of view of the local neighborhood to recover the lost information from the extant modality. The process is implemented by capturing a non-linear mapping between the data modalities and the learned mapping is used to aid the extant modality to mitigate the risk posed to the system in the adverse scenarios which involve modality loss. We also conduct extensive classification and segmentation experiments on UWRGBD and NYUD datasets and demonstrate that hallucination allays the negative effects of the modality loss. Implementation and models: https://github.com/kausic94/Hallucination.",2377-3766,,10.1109/LRA.2020.2970679,National Science Foundation(grant numbers:#1750082); National Robotics Initiative program(grant numbers:#1925403); AWS MLRA; GPU donations from NVIDIA; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8977350,Deep learning in robotics and automation;robot safety;modality hallucination;computer vision for other robotic applications,Kernel;Task analysis;Robot sensing systems;Computer architecture;Semantics,,2.0,,28,IEEE,31 Jan 2020,,,IEEE,IEEE Journals,https://github.com/kausic94/Hallucination,https://github.com/kausic94/Hallucination
